,Unnamed: 0,keyword,pos
28,28,초경량우산,2
29,29,아디닷,2
30,30,온실가루이,-1
31,31,제주도원피스,2
32,32,굽은어깨교정기,2
33,33,구찌마몽마틀라세,2
34,34,키즈워터레깅스,2
35,35,MORNINGGLORY,-1
36,36,런닝머신운동법,-1
37,37,2인식탁,2
38,38,헤드보드,2
39,39,조율,-1
40,40,오리날개,2
41,41,집게핀,2
42,42,빈야사요가,-1
43,43,계기판거치대,2
44,44,점자,-1
45,45,자전거정비대,1
46,46,어깨뽕티,2
47,47,마스크꾸미기,2
48,48,어글리운동화,2
49,49,바낙스릴,3
50,50,하이탑운동화,3
51,51,오뚜기냉동피자,2
52,52,서피니아,3
53,53,다이,3
54,54,장애인주차장,-1
55,55,야구배팅장,-1
56,56,공정무역커피,3
57,57,랙선반,2
58,58,창문안전장치,2
59,59,목걸이귀걸이세트,3
60,60,어린이수영가방,2
61,61,칵테일얼음,2
62,62,브라렛,2
63,63,이케아식탁의자,2
64,64,이케아장식장,3
65,65,여자주니어쇼핑몰,2
66,66,큐빅,2
67,67,커플홈웨어,2
68,68,캐릭터필통,2
69,69,휠라여성드로즈,3
70,70,스포츠레깅스,3
71,71,목쥐젖,-1
72,72,진공포장비닐,2
73,73,블루,-1
74,74,방파제낚시,-1
75,75,통풍,-1
76,76,애기이름,-1
77,77,16온스,4
78,78,신사임당그림,-1
79,79,그랜저중고가격,-1
80,80,대형실내놀이터,5
81,81,인계동맛집,-1
82,82,티보틀,1
83,83,MCLANEE,4
84,84,승진축하화분,2
85,85,평판트레일러,2
86,86,체리새우키우기,4
87,87,파크론자충매트,2
88,88,젝시믹스상의,2
89,89,금강제화샌들,2
90,90,닥터피엘,3
91,91,조던3,2
92,92,여드름압출기,2
93,93,아이더카라티,2
94,94,화분에벌레,-1
95,95,거실화,3
96,96,컬러강판,4
97,97,남자노트북가방,3
98,98,개사료20KG,2
99,99,천안캠핑,-1
0,0,햇감자,2
1,1,임산부간식,4
2,2,셀린티셔츠,2
3,3,풍선,2
4,4,반팔수영복,2
5,5,운동복바지,2
6,6,멀티줄넘기,2
7,7,에코백꾸미기,2
8,8,JUSTONE,2
9,9,연육제,2
10,10,인증중고차,-1
11,11,추리닝바지,2
12,12,텐가,-1
13,13,벙거지모자,3
14,14,골든벨수저세트,2
15,15,유비에스,-1
16,16,물분사기,2
17,17,금강헤리티지리갈,2
18,18,팝업카드,2
19,19,아크릴욕조,2
20,20,둥근식탁,2
21,21,바퀴벌레약,2
22,22,남성나이키런닝화,2
23,23,RADO시계,2
24,24,종이자동차,2
25,25,남이섬호텔,-1
26,26,CK드로즈,2
27,27,조말론포머그래니트,3
28,28,리복퓨리,3
29,29,자동차유리막코팅,3
30,30,크록스280,2
31,31,소금단지,2
32,32,남해마늘,2
33,33,에뜨와내의,1
34,34,옷코디,-1
35,35,차량용썬바이저,2
36,36,핑크벨리사이드넥,4
37,37,쿠쿠공기청정제습기,3
38,38,휴대용와이파이,2
39,39,PIPPIN,2
40,40,물고기만들기,4
41,41,긴양말,2
42,42,소노케어,-1
43,43,캐리와친구들,-1
44,44,뜨개실,2
45,45,폴딩체어,2
46,46,압박복,2
47,47,해충방역업체,-1
48,48,남자나시,3
49,49,차량용제습기,1
50,50,코치미니백,3
51,51,14개월아기놀이,-1
52,52,시야기,-1
53,53,전주이사,-1
54,54,데일리플러스,-1
55,55,신생아공갈젖꼭지,3
56,56,에하임,2
57,57,물먹는뽀송,2
58,58,커트러리,2
59,59,샤워기호스교체,4
60,60,수납정리자격증,-1
61,61,마사,6
62,62,타르틴베이커리,-1
63,63,망고나무,3
64,64,연년생유모차,4
65,65,루이비통벨트백,3
66,66,니로EV,-1
67,67,루이비통지피코인퍼스,3
68,68,모빌,2
69,69,크니펙스,2
70,70,아동3단우산,1
71,71,안전삼각대,2
72,72,치즈그레이터,2
73,73,카고반바지,3
74,74,드론가격,2
75,75,앞전,-1
76,76,미키원피스,2
77,77,알바생자르기,-1
78,78,고마스,2
79,79,마시는차종류,4
80,80,돌체앤가바나향수,3
81,81,거실대자리,2
82,82,귀에서소리가나요,-1
83,83,아기핀,2
84,84,비눗방울리필,1
85,85,퓨마반팔,2
86,86,저렴한로봇청소기,2
87,87,완츄,-1
88,88,얼굴습진,-1
89,89,HDPE,4
90,90,선정리쫄대,1
91,91,샤트렌바지,2
92,92,갈증,-1
93,93,대리석벽지,2
94,94,책상투명매트,2
95,95,COS온라인,5
96,96,골프거리측정기케이스,2
97,97,스티커제거방법,-1
98,98,뽀로로유치원,1
99,99,플리커프리,5
0,0,HOPPER,4
1,1,친환경벽지페인트,-1
2,2,발마사지효과,-1
3,3,물1리터,1
4,4,C테이프,1
5,5,톤업썬크림,2
6,6,계곡글램핑,4
7,7,귀걸이브랜드,5
8,8,각얼음,3
9,9,수제가죽지갑,3
10,10,나일론합성실험,5
11,11,BMW118D스포츠,-1
12,12,차박매트리스,2
13,13,볼펜심,2
14,14,생일초,2
15,15,난백,2
16,16,경추베개솜,2
17,17,군고구마,4
18,18,예쁜USB,2
19,19,점장,-1
20,20,고양이허피스,-1
21,21,화장실리모델링비용,3
22,22,남자장지갑,3
23,23,차량전체도색비용,-1
24,24,땀복바지,2
25,25,안경스트랩,2
26,26,오븐고구마,-1
27,27,여성러닝화,2
28,28,화장실,-1
29,29,나이키끈없는운동화,2
30,30,폴로반팔,3
31,31,드립주전자,2
32,32,티셔츠브랜드,1
33,33,맛탕,3
34,34,세탁볼,2
35,35,데오드란트추천,4
36,36,자동차폐차장,-1
37,37,고양이목걸이,2
38,38,남자대학생가방,3
39,39,트위스트운동기구,2
40,40,남성스포츠반바지,2
41,41,하지불안증후군증상,-1
42,42,부세조기,2
43,43,라움미니,3
44,44,소낙스,4
45,45,비타민가루,2
46,46,MH,-1
47,47,미술품,2
48,48,남자은목걸이,3
49,49,맥시마,-1
50,50,필라테스바지,2
51,51,초등핸드폰,4
52,52,조립식덤벨,2
53,53,HANDLE,-1
54,54,스닐로스티치,2
55,55,나이키카고팬츠,2
56,56,로렉스남자시계,2
57,57,모슈,3
58,58,생선뼈선인장,1
59,59,탁상조명,2
60,60,돈시몬,3
61,61,헨리베글린가방,3
62,62,프라다포코노,2
63,63,루마버텍스900,-1
64,64,화천가볼만한곳,-1
65,65,세제,2
66,66,액션피겨,-1
67,67,JBLPULSE4,2
68,68,영암무화과,2
69,69,컵실링기,2
70,70,유성페인트,2
71,71,알파아크릴물감,2
72,72,페라가모미니백,4
73,73,대전도배,-1
74,74,탑핸들,1
75,75,쓰레기봉투거치대,2
76,76,주방벽지,2
77,77,차량용콤프레샤,2
78,78,블랙팟,4
79,79,회색트레이닝바지,2
80,80,스텐용기,2
81,81,긴팔카라티,3
82,82,그림판매,5
83,83,흰티,3
84,84,모하비,-1
85,85,GEITHAINER,2
86,86,I30N,-1
87,87,유모차쿨라이너,1
88,88,빔프로젝터삼각대,1
89,89,디스크탈출증,-1
90,90,나이키에어맥스95SE,1
91,91,기호성좋은사료,4
92,92,씨켓,2
93,93,새청바지냄새,-1
94,94,아이나비서비스센터,-1
95,95,차량스티커,2
96,96,질스튜어트양산,2
97,97,아내결혼기념일선물,-1
98,98,마켓비캐비넷,3
99,99,BMW미니쿠페중고,-1
0,0,풍력발전,-1
1,1,마그네틱거치대,2
2,2,폐건전지수거함,-1
3,3,남성조끼,3
4,4,체리키보드,4
5,5,커피가루,1
6,6,버켓,3
7,7,방킬라이데크,3
8,8,장식장,2
9,9,바비브라운립스틱,3
10,10,퍼스트건담,2
11,11,캠핑용선풍기,2
12,12,키치룩,2
13,13,GLE450,-1
14,14,가죽카드지갑,3
15,15,운동종류,-1
16,16,4인식탁보,2
17,17,샤넬클래식지갑,1
18,18,턴버지,1
19,19,종이컵2000개,2
20,20,캐릭터텀블러,2
21,21,발렌타인17년산가격,-1
22,22,징크판넬가격,2
23,23,피부붉은기,-1
24,24,보석십자수하는법,-1
25,25,1인용리클라이너,2
26,26,결혼기념일남편선물,-1
27,27,주방시계,2
28,28,베갯잇,1
29,29,FUNSHOP,-1
30,30,유속,-1
31,31,고무나무,4
32,32,닉스키즈,2
33,33,큰사이즈옷,3
34,34,게이밍스피커,2
35,35,생활공작소주방세제,3
36,36,ILLUSTRATOR,6
37,37,어항수초,2
38,38,노스페이스등산바지,2
39,39,몽블랑백팩,3
40,40,세비앙,5
41,41,볼륨펌,-1
42,42,전방카메라,2
43,43,당일발송,2
44,44,헤지스모자,2
45,45,도축장,-1
46,46,버버리선글라스,2
47,47,천류,3
48,48,안산암,-1
49,49,방수바람막이,2
50,50,원목장난감,2
51,51,남자레깅스팬츠,3
52,52,제타건담,1
53,53,골다공증약,-1
54,54,락토,3
55,55,화장실하수구청소,4
56,56,루이비통스트랩,3
57,57,우경레져,4
58,58,핸드폰개통,-1
59,59,셀프욕실타일,2
60,60,강아지입양,-1
61,61,베개솜,2
62,62,레이전기차가격,-1
63,63,암롤박스,-1
64,64,치과크라운가격,-1
65,65,식탁테이블보,2
66,66,여수모텔추천,3
67,67,배수로관,2
68,68,크록스클로그화이트,1
69,69,여자노트북백팩,3
70,70,강아지발톱깎이,2
71,71,주방찬장,2
72,72,트리플에이1301,1
73,73,티포크,2
74,74,마스야드,1
75,75,시멘트사이딩,2
76,76,엄브로반팔,2
77,77,천귀저기,2
78,78,자디올슬링백,3
79,79,BENDING,-1
80,80,캠핑서큘레이터,2
81,81,자동차에어매트,2
82,82,모토렉스,2
83,83,뚱뚱한여자코디,-1
84,84,바디보드,2
85,85,온라인필라테스,-1
86,86,셀프커튼,4
87,87,산토리니위스키,-1
88,88,철제벽선반,2
89,89,유팡,3
90,90,손마사지,2
91,91,아반테가격표,-1
92,92,케이트스페이드,3
93,93,유선진공청소기,2
94,94,농구양말,2
95,95,골전도이어폰,2
96,96,PVC파이프규격,6
97,97,디올케이스,2
98,98,애완토끼,-1
99,99,보조책상,2
0,0,양키캔들워머세트,3
1,1,붙이는체온계,2
2,2,구르카팬츠,2
3,3,싱크대배수구냄새,5
4,4,레이스앞치마,2
5,5,항공모함,-1
6,6,WMF,3
7,7,신영와코루,6
8,8,여름쿨티,2
9,9,와이파이증폭기,3
10,10,분홍코끼리,4
11,11,여성속옷셋트,2
12,12,이효리텐트,1
13,13,모듈책상,2
14,14,앵글부츠,3
15,15,원형밴드,1
16,16,간호사가운,2
17,17,편백찜기,2
18,18,무순키우기,4
19,19,간살,-1
20,20,사냥개,-1
21,21,바인더,2
22,22,무선미니청소기,2
23,23,담터계곡,-1
24,24,모낭충제거,-1
25,25,금세공,4
26,26,툴레가방,3
27,27,볼라드,2
28,28,어닝타프,1
29,29,키즈운동화,3
30,30,슈에무라강남오렌지,3
31,31,바이레도셀렉션,2
32,32,센스업폴딩선반,2
33,33,빅사이즈하객원피스,2
34,34,김밥용김,2
35,35,고무바킹,2
36,36,이스뜨와드퍼퓸,2
37,37,나이키타이다이,1
38,38,스텐레스후라이팬,2
39,39,전기차보조금,-1
40,40,불꽃감지기,3
41,41,바나나퓨레,4
42,42,테디베어박물관,-1
43,43,그릭요거트볼,1
44,44,붙박이,2
45,45,슬라이딩만화책장,1
46,46,국내산마스크,2
47,47,인성동화,2
48,48,홈스타욕실용세정제,1
49,49,남성반지,3
50,50,경기도글램핑추천,4
51,51,올뉴카니발그릴,1
52,52,덤벨,2
53,53,조정,-1
54,54,정품,-1
55,55,시원한바지,2
56,56,수저꽂이,2
57,57,고기반찬,4
58,58,경주숙박,4
59,59,음식배달,4
60,60,생수300,2
61,61,유치원,-1
62,62,FOLEYCATHETER,3
63,63,신한아크릴물감,2
64,64,윗집누수보상,-1
65,65,아크릴현판,2
66,66,과일청유리병,2
67,67,단독주택대문,2
68,68,여성래쉬가드세트,2
69,69,피플랍샌들,3
70,70,증명사진,-1
71,71,대형모찌인형,2
72,72,경광등,2
73,73,지퍼지갑,2
74,74,핑골프,4
75,75,수리검,1
76,76,어린이집고리수건,2
77,77,장모러그,2
78,78,아디다스무릎보호대,2
79,79,블루가재,1
80,80,일본속옷,3
81,81,스웻팬츠,2
82,82,캠핑트레일러,2
83,83,오토바이용품,2
84,84,신경염,-1
85,85,샤넬샌들,3
86,86,전등안정기교체,6
87,87,티비서랍장,2
88,88,침대형소파,2
89,89,쓰레기통20리터,2
90,90,고양이캐리어,2
91,91,서울실내데이트,-1
92,92,영어이름짓기,-1
93,93,토일렛퍼퓸,3
94,94,영단어외우는법,-1
95,95,무릎힘줄염,-1
96,96,헬스식단,4
97,97,옷쇼핑몰,-1
98,98,조약돌쇼파,1
99,99,강아지각막궤양,-1
0,0,탄력레이저,5
1,1,책상서랍,2
2,2,탬버린백,2
3,3,신생아좁쌀베개,2
4,4,발아치통증,-1
5,5,강아지카페,-1
6,6,레이싱카,2
7,7,매직캔히포크롬,2
8,8,도브센서티브바,2
9,9,블루마운틴우븐,3
10,10,각질제거,2
11,11,창문사생활보호,2
12,12,백열등,1
13,13,냉면그릇,2
14,14,변기소리,-1
15,15,깡깡이,5
16,16,심리스,2
17,17,방수화,2
18,18,화장품종류,4
19,19,발톱스케일링,-1
20,20,만원대선물,-1
21,21,봉사,-1
22,22,풀무원그릭요거트,4
23,23,30대남자가방,5
24,24,자연산민물장어가격,5
25,25,자전거용품점,-1
26,26,황금볶음밥,3
27,27,나이키축구화머큐리얼,3
28,28,카약카누,1
29,29,GPC,5
30,30,라코스테속옷,2
31,31,얼굴버짐,-1
32,32,벨리걸,2
33,33,샷시교체,4
34,34,면티셔츠,3
35,35,지앙커트러리,2
36,36,생쥐,-1
37,37,결절종,-1
38,38,타일줄눈제거기,2
39,39,캠핑식기건조대,1
40,40,남자경량패딩,3
41,41,도로테이프,2
42,42,말티즈미용,-1
43,43,진공쌀통,2
44,44,자동차조회,-1
45,45,일회용포크,2
46,46,할로겐전구,2
47,47,어린이인견잠옷,2
48,48,차에어컨필터,2
49,49,수술용마스크,2
50,50,가스누출경보차단장치,3
51,51,화장실페인트,3
52,52,짱구인형,2
53,53,알작은선글라스,2
54,54,이디야아메리카노가격,-1
55,55,3D입체마스크,2
56,56,케익배달,3
57,57,샤넬체인백,3
58,58,닥스여성의류,2
59,59,실화백,-1
60,60,안전벨트쿠션,2
61,61,그랜저중고,-1
62,62,자이목스오라틴,1
63,63,드라이버,2
64,64,로드자전거입문,5
65,65,대우에어프라이어,1
66,66,곰표와플믹스,3
67,67,여성골프니삭스,2
68,68,산악자전거,2
69,69,엔틱침대프레임,2
70,70,인테리어그림,2
71,71,무릎강화운동,-1
72,72,찰떡쿠키,1
73,73,레터링시트지,2
74,74,가평글램핑장,-1
75,75,촉촉한선크림,3
76,76,보조배터리추천,5
77,77,싱크대댐퍼,1
78,78,아디다스오리지널반바지,2
79,79,초등학생식단,-1
80,80,코스트코매트,3
81,81,디디엠슈,-1
82,82,자전거안전모,2
83,83,주블리아,-1
84,84,캠핑스티커,2
85,85,욕실배수구거름망,2
86,86,골프시계,2
87,87,편백침대프레임,2
88,88,자다,-1
89,89,벤츠GLB,-1
90,90,중국타이어,3
91,91,캠핑그릴,2
92,92,아디다스컴뱃스포츠,2
93,93,후드반팔,2
94,94,팔자걸음,-1
95,95,연예인모자,5
96,96,제부도카라반,1
97,97,나이키골프웨어,3
98,98,안방에어컨,4
99,99,퍼니메이드보냉가방,1
0,0,코렐이지위켄드,2
1,1,언더아머헤어밴드,2
2,2,거미퇴치제,3
3,3,카드지갑브랜드,1
4,4,폼롤러EPP,2
5,5,스판,4
6,6,디오바코,2
7,7,고압세척기,2
8,8,릿첼스푼,2
9,9,해운대네일,5
10,10,남자스프라이트셔츠,2
11,11,ALLCNC,-1
12,12,더네이처홀딩스,-1
13,13,포기,-1
14,14,인공고관절수술,-1
15,15,여름남자옷,2
16,16,혼다시빅,-1
17,17,프레피룩,-1
18,18,에뛰드아이섀도우,3
19,19,미니짱온장고,2
20,20,모네작품,-1
21,21,장지뱀,-1
22,22,이불요,2
23,23,고속버스와이파이,-1
24,24,모던하우스여름이불,1
25,25,캐리어바퀴수리,3
26,26,요가복상의,2
27,27,나이키신발,3
28,28,휘커스움베르타,1
29,29,연필심쫀드기,2
30,30,단검,2
31,31,욕실유리파티션,2
32,32,나이키조던키즈운동화,2
33,33,밀워키공구함,3
34,34,여자헬스복,2
35,35,마칸,-1
36,36,고추담배나방,-1
37,37,로로베베,2
38,38,A형브라켓,1
39,39,코골이방지밴드,3
40,40,하리보프루티부시,1
41,41,여성용면도기,2
42,42,핸드메이드스티커,2
43,43,서모스탯,4
44,44,일본마스크,2
45,45,애플민트잎,3
46,46,크록스키즈레인보우,1
47,47,조비스바나나칩,2
48,48,싱글매트리스커버,2
49,49,화이트팬티라이너,1
50,50,다이소계란케이스,2
51,51,여아돌선물,-1
52,52,댄케이크버터쿠키,2
53,53,슬개골,-1
54,54,동물성생크림,2
55,55,카고조거팬츠,2
56,56,셀프애견목욕,-1
57,57,PING골프웨어,3
58,58,엑셀시오르볼트로우,2
59,59,오징어김치전,-1
60,60,핸드폰케이스카드,2
61,61,종아리붓는이유,-1
62,62,폴리포켓,2
63,63,베리클라서큘레이터,2
64,64,45번가,-1
65,65,우산빗물제거기,2
66,66,물놀이용마스크,2
67,67,아기걸음마신발,3
68,68,SSAMZIE,2
69,69,이동장,2
70,70,케토톱,-1
71,71,리워드,-1
72,72,와인캐리어,2
73,73,조미김,2
74,74,빅싸이즈원피스,2
75,75,차스크래치,4
76,76,까사마루행거,3
77,77,캠핑램프,2
78,78,식탁유리,2
79,79,더위시,-1
80,80,여성미니크로스백,3
81,81,지오다노바지,3
82,82,조던로우,2
83,83,영양부추,1
84,84,나이키단화,2
85,85,헤지스남성반바지,2
86,86,빌리책장,1
87,87,주기,4
88,88,세라마이드크림,2
89,89,꽃말리기,-1
90,90,스트레이너,3
91,91,나무컵,1
92,92,순은반지,3
93,93,HEIGHTS,-1
94,94,운전용장갑,2
95,95,하트괄사,1
96,96,구리볼,2
97,97,헤어클립,2
98,98,실리콘스크래퍼,1
99,99,LTE라우터,2
0,0,육부장,2
1,1,남자명품목걸이,4
2,2,어깨교정밴드,2
3,3,닛산휘가로,-1
4,4,여자잠옷브랜드,3
5,5,금1돈가격,5
6,6,플리츠,2
7,7,레이지레몬주스,1
8,8,RATCHET,-1
9,9,젖병집게,1
10,10,음향기기,2
11,11,아로마티카샴푸,3
12,12,계란노른자,-1
13,13,헤지스반지갑,3
14,14,대구댄스학원,-1
15,15,토리버치팔찌,3
16,16,미피,2
17,17,남자바지,3
18,18,하츠몰,4
19,19,크록스아이스블루,2
20,20,남자손수건,3
21,21,차로고,-1
22,22,카피라이팅,-1
23,23,오동나무블라인드,2
24,24,캐릭터슬리퍼,3
25,25,트렁크정리함,2
26,26,보스턴,5
27,27,까르띠에롱드솔로,3
28,28,에르메스넥타이,4
29,29,생로랑모노그램클러치,2
30,30,10온스종이컵,2
31,31,자동차맵핑,-1
32,32,쑥떡만들기,-1
33,33,나무볼,2
34,34,노니수분크림,2
35,35,긴장,-1
36,36,화장실공사,3
37,37,건대더클래식500,-1
38,38,태양광전구,2
39,39,인덕션찜기,2
40,40,남자롱드로즈,2
41,41,사이키조명,2
42,42,만능채칼,2
43,43,병원침대,2
44,44,투명우산꾸미기,2
45,45,링스여성골프웨어,3
46,46,대용량물통,2
47,47,파라솔세트,2
48,48,레트로그릇,2
49,49,건자재,-1
50,50,CD벨트,2
51,51,디스커버리5,-1
52,52,목걸이선풍기,3
53,53,스탠리보냉병,2
54,54,헤어재료,4
55,55,수트케이스,2
56,56,보테가베네타미니가방,1
57,57,올인원청소티슈,2
58,58,아크릴거치대,2
59,59,손목시계약교체,4
60,60,떡포장,2
61,61,스포츠이너웨어,2
62,62,꼬들살,1
63,63,BTR,2
64,64,히다리탭,2
65,65,차박커튼,2
66,66,허벅지운동기구,2
67,67,나이키테니스티셔츠,3
68,68,세균,-1
69,69,더아이잗컬렉션원피스,3
70,70,에르메스백,2
71,71,포천가구단지,4
72,72,5톤집게차,-1
73,73,나이키스투시버킷햇,1
74,74,업소용오븐기,2
75,75,캠핑테이블세트,2
76,76,자전거토크렌치,2
77,77,이젤형티비거치대,2
78,78,LEDMR16,1
79,79,미니낚시대,2
80,80,경기도휴양림,-1
81,81,대리석청소,4
82,82,제빵기능사필기,-1
83,83,모판,1
84,84,삼성전자가전,-1
85,85,베뉴,-1
86,86,토삭스코리아,4
87,87,어린이책상,2
88,88,정장옷걸이,2
89,89,5번우드,1
90,90,테이블칸막이,2
91,91,지방시쿠션,2
92,92,인메리제이,5
93,93,차량용햇빛가리개우산,2
94,94,로렉스서브마리너흑콤,2
95,95,청소슬리퍼,2
96,96,도시락가방,2
97,97,시마노아이스박스,2
98,98,닥스이불,2
99,99,다이어트식판,2
0,0,돈봉투,2
1,1,키즈썬햇,1
2,2,항문습진,-1
3,3,라코스테신발사이즈,-1
4,4,족저근막염자가치료,-1
5,5,빅사이즈브라탑,2
6,6,불스원샷스탠다드,2
7,7,다이어트식빵,2
8,8,골프웨어순위,4
9,9,고양이방묘문,2
10,10,차량번호조회,-1
11,11,PVC호스,2
12,12,나이키톰삭스,1
13,13,올리비아버튼,3
14,14,코디악텐트,2
15,15,단면도,-1
16,16,PCF-MS50000AW,1
17,17,세라마이드,3
18,18,잠망경,1
19,19,뚜러뻥,2
20,20,베란다우수관트랩,2
